id;name;lon;lat;kwds
N30822888;Blankenfelde;13.3884468;52.6186272;poi,suburb
N30840917;Seestraße/Beusselstraße;13.3271210;52.5386644;transport,busstop
N30868159;Gedenkstätte Plötzensee;13.3227163;52.5407543;tourist,memorial
N31034998;U Ullsteinstraße;13.3844566;52.4542319;transport,subway
N31034999;U Westphalweg;13.3857568;52.4462770;transport,subway
N31048718;U Hermannstraße;13.4314659;52.4672622;transport,subway
N31207786;U Wilmersdorfer Straße;13.3066037;52.5065311;transport,subway
N31207787;U Bismarckstraße;13.3052393;52.5115148;transport,subway
N31207789;U Richard-Wagner-Platz;13.3065880;52.5173870;transport,subway
N31222216;Friedrichshagen;13.6262724;52.4493804;poi,suburb
N31354405;Heinrich-Mann-Oberschule;13.4337314;52.4157053;transport,busstop
N31367880;Siedlereck;13.1427927;52.5559625;transport,busstop
N31397068;Wasserwerk Beelitzhof;13.1850074;52.4297585;transport,busstop
N31425395;Fercher Straße;13.2335102;52.4232149;transport,busstop
N31451386;Zehlendorf;13.2589298;52.4343217;poi,suburb
N31491245;Rahnsdorf Waldschänke;13.6867556;52.4418300;transport,busstop
N31492302;Rübezahl;13.6292634;52.4239824;transport,busstop
N31492303;Müggelseeperle;13.6411065;52.4215924;transport,busstop
N31493178;Neu Helgoland;13.6833482;52.4289316;transport,busstop
N31493192;Müggelwerderweg;13.6805509;52.4363258;transport,busstop
N31496622;Alt-Müggelheim;13.6661703;52.4099666;transport,busstop
N31524735;Parkstraße;13.5394706;52.4576241;transport,tramstop
N31532403;Hoppendorfer Straße;13.5703572;52.4737633;transport,busstop
N31729333;U Prinzenstraße;13.4050905;52.4984047;transport,subway
N31901450;Gatow;13.1801341;52.4856409;poi,suburb
N31901451;Dahlem;13.2810976;52.4573805;poi,suburb
N31901452;Friedenau;13.3296424;52.4720750;poi,suburb
N31901454;Steglitz;13.3222865;52.4572569;poi,suburb
N31928978;Kladow;13.1400517;52.4602925;poi,suburb
N32497495;Tschaikowskistraße;13.6384915;52.3714248;transport,busstop
N33210078;Moritzstraße;13.2006647;52.5383587;transport,busstop
N33223341;Hackbuschstraße/Straße 603;13.1510156;52.5442235;transport,busstop
N33236598;Staakener Feldstraße;13.1371989;52.5353482;transport,busstop
N33484097;Paulsternstraße/Gartenfelder Straße;13.2461609;52.5443395;transport,busstop
N33553106;Fachinger Straße;13.1325344;52.5405285;transport,busstop
N33784937;Tegelort;13.2295251;52.5722155;poi,hamlet
N33787111;Havelblick;13.2099542;52.6026216;transport,busstop
N33790061;Tegel;13.2790461;52.5873891;poi,suburb
N34654812;S Buckower Chaussee;13.3828703;52.4103131;transport,station
N34663472;S Priesterweg;13.3562837;52.4599172;transport,station
N34663477;S Priesterweg;13.3564760;52.4598868;transport,station
N34663482;S Priesterweg;13.3562177;52.4599134;transport,station
N34781673;Stresowplatz;13.2066893;52.5339630;transport,busstop
N34781734;S-Bahnhof Stresow;13.2091054;52.5326198;transport,busstop
N34782032;S-Bahnhof Stresow;13.2089575;52.5323711;transport,busstop
N34782033;S-Bahnhof Stresow;13.2087080;52.5324778;transport,busstop
N34968330;Klinikum Neukölln;13.4582099;52.4399276;transport,busstop
N35115775;Buckow;13.4289504;52.4186619;poi,suburb
N35215999;Am Kiesberg;13.5271035;52.4228640;transport,busstop
N35250221;Papenberge, Spandauer Landstraße;13.2015899;52.5970810;transport,busstop
N35300986;Deichgraf;13.3521465;52.5398463;food,pub
N35300987;Lindengarten;13.3501910;52.5394261;food,restaurant
N35302528;Grüne Oase;13.3452267;52.5485047;food,pub
N35528080;Coffee Star;13.3563426;52.5476798;food,cafe
N35528193;U Seestraße;13.3516304;52.5502459;transport,tramstop
N35966292;Paella;13.2839198;52.5068889;food,restaurant
N35966604;Media-Markt;13.3071890;52.5061453;shop,hifi
N35973391;Cancún;13.2829535;52.5103223;food,restaurant
N36310174;SchAtulle;13.3311071;52.5543232;food,restaurant
N38901942;U Halemweg;13.2864407;52.5365733;transport,subway
N38901944;U Siemensdamm;13.2727725;52.5367004;transport,subway
N38901945;U Jungfernheide;13.3007450;52.5304166;transport,subway
N38901946;U Mierendorffplatz;13.3046696;52.5263256;transport,subway
N38902377;U Rohrdamm;13.2626037;52.5369093;transport,subway
N38902430;U Paulsternstraße;13.2478023;52.5379106;transport,subway
N38902433;U Haselhorst;13.2329554;52.5386082;transport,subway
N38902443;U Altstadt Spandau;13.2055259;52.5389737;transport,subway
N38902451;U Rathaus Spandau;13.1999509;52.5354269;transport,subway
N47786602;S Westkreuz;13.2843853;52.5006849;transport,station
N106982118;Tamoil;13.5312546;52.5096831;transport,fuel
N106982123;McDonald's;13.5315300;52.5099118;food,fastfood
N107020135;U Frankfurter Tor;13.4540123;52.5158709;transport,subway
N107606908;U Rathaus Reinickendorf;13.3259254;52.5883733;transport,subway
N109817063;Rhinstraße/Gärtnerstraße;13.5111756;52.5462929;transport,busstop
N110124633;S Halensee;13.2905054;52.4959537;transport,station
N111644760;No Limit Shishabar;13.3209279;52.5655612;food,bar
N111810609;Getränke Hoffmann;13.2882031;52.4995966;shop,alcohol
N111810614;Fressnapf;13.2884110;52.4997351;shop,pet
N113639023;Hauptstraße/Rhinstraße;13.5051908;52.5487991;transport,tramstop
N115544715;Caffè Kamee;13.5306390;52.4296874;food,cafe
N115546494;Mensa Oase;13.5300404;52.4293965;food,restaurant
N122341782;Chris-Gueffroy-Allee;13.4723135;52.4609081;transport,busstop
N123139240;Adlergestell/Vetschauer Allee;13.6337860;52.3864124;transport,tramstop
N123139267;Lübbenauer Weg;13.6349375;52.3911239;transport,tramstop
N128376788;S Messe Nord/ICC;13.2830501;52.5072946;transport,station
N129255755;Glienicker Straße;13.5703600;52.4408436;transport,tramstop
N129618411;Edeka;13.3267829;52.4797635;shop,supermarket
N129648004;Lichterfelde;13.3138645;52.4372930;poi,suburb
N129652637;U Rudow;13.4980239;52.4156966;transport,busstop
N129730396;U Wutzkyallee;13.4750041;52.4232768;transport,subway
N129730418;U Lipschitzallee;13.4627234;52.4245831;transport,subway
N129730605;U Johannisthaler Chaussee;13.4535330;52.4290039;transport,subway
N129730610;U Britz-Süd;13.4482154;52.4374931;transport,subway
N129730678;U Südstern;13.4076671;52.4892983;transport,subway
N129730706;U Karl-Marx-Straße;13.4393397;52.4761411;transport,subway
N129875262;Neukölln;13.4353501;52.4811497;poi,suburb
N132084434;McPaper;13.2967922;52.4426277;shop,copyshop
N132092492;Köhlerstraße;13.2894251;52.4353784;transport,busstop
N132095890;Johanneskirchplatz;13.2935360;52.4369525;transport,busstop
N132096981;Baseler Straße;13.2951877;52.4376344;transport,busstop
N132115000;Drakestraße/Ringstraße;13.2995442;52.4403860;transport,busstop
N136721344;Pula-Grill;13.3206599;52.5701846;food,restaurant
N137483925;Paris-Moskau;13.3644784;52.5225899;food,restaurant
N137549003;Zum feuchten Grafen;13.3138632;52.5699596;food,pub
N137549008;Zum Krug;13.3158208;52.5708788;food,pub
N137549010;ChillOut Bar;13.3170085;52.5688285;food,pub
N137549024;Bären-Eck;13.3221149;52.5700374;food,pub
N138548568;Schönefeld, Waltersdorfer Chaussee;13.5173899;52.3976016;transport,busstop
N139339046;Freizeit Wittke;13.2927925;52.5824535;shop,diy
N139661679;Thoben;13.1474282;52.5413214;shop,bakery
N139667128;Heidekrug;13.1470060;52.5415191;food,restaurant
N139671037;Grenzeck;13.1421398;52.5342924;food,pub
N139689661;Heidebergplan;13.1473195;52.5412670;transport,busstop
N139695101;Lidl;13.1429724;52.5461580;shop,supermarket
N139983479;S Grunewald;13.2596523;52.4889758;transport,busstop
N140083405;Bahnhof Staaken;13.1421200;52.5370851;transport,busstop
N140274896;Gerd's Dorfkrug;13.3678085;52.5682636;food,pub
N140274901;Amende Klause;13.3688408;52.5684647;food,pub
N140274903;Potter's Inn;13.3303066;52.5754322;food,pub
N141801940;Berlin-Staaken;13.1405355;52.5378111;transport,station
N142062829;Wupperstraße;13.2727311;52.4096273;transport,busstop
N145749229;Hermsdorf;13.3110313;52.6183341;poi,suburb
N145752097;Lübars;13.3530197;52.6146467;poi,suburb
N145785609;Wittenau;13.3233195;52.5912366;poi,suburb
N146866102;Sandinostraße;13.4805355;52.5384568;transport,tramstop
N148099838;Bärlin;13.3275914;52.5645531;accommodation,hotel
N149607221;Konnopke’s Imbiß;13.4120618;52.5405912;food,fastfood
N149607241;Commerzbank;13.4117871;52.5415199;money,bank
N149607257;en passant;13.4129805;52.5442039;food,bar
N150543903;Stendaler Straße/Quedlinburger Straße;13.6043219;52.5389218;transport,tramstop
N150545069;Charlottenburg-Nord;13.2962663;52.5405253;poi,suburb
N150545071;Siemensstadt;13.2568934;52.5398082;poi,suburb
N150667269;The Tipperary;13.3566864;52.5431648;food,pub
N150677416;Cecilienstraße/Blumberger Damm;13.5657340;52.5295261;transport,busstop
N150677775;Cecilienstraße/Blumberger Damm;13.5657421;52.5284544;transport,busstop
N150983614;Strandlust ("Kaffekahn");13.6572240;52.3762307;food,restaurant
N150989193;Bier Stüb'l;13.3265108;52.5642761;food,pub
N150989271;Arnica-Apotheke;13.3279940;52.5645425;health,pharmacy
N150990860;Café Egal und Radlstation;13.3007288;52.5235968;food,pub
N151012783;Schlosspark Biesdorf;13.5624050;52.5119115;transport,busstop
N151012797;Schlosspark Biesdorf;13.5621985;52.5117688;transport,busstop
N151012874;Rapsweg/Unfallkrankenhaus;13.5641037;52.5192521;transport,busstop
N151012886;Rapsweg/Unfallkrankenhaus;13.5637469;52.5184915;transport,busstop
N151013210;Biesdorf-Süd;13.5606634;52.4985344;poi,hamlet
N151013231;Marzahn;13.5631420;52.5429481;poi,suburb
N151013576;Friedrichsfelde Ost;13.5308651;52.5205784;poi,hamlet
N151014537;Friedrichsfelde;13.5205456;52.5029358;poi,suburb
N151014935;Ahrensfelde;13.5719004;52.5770767;poi,town
N151015050;Norma;13.5403083;52.5265407;shop,supermarket
N156850034;Teufelsberg;13.2424443;52.4976384;poi,peak
N159561548;Reinickendorf;13.3455963;52.5711856;poi,suburb
N159563028;Borsigwalde;13.3022741;52.5840624;poi,suburb
N159750674;Schönholz;13.3794128;52.5736763;poi,hamlet
N159769182;Wedding;13.3419700;52.5501230;poi,suburb
N159770854;Märkisches Viertel;13.3565324;52.5993123;poi,suburb
N159775126;Konradshöhe;13.2231978;52.5856837;poi,suburb
N160281417;Saatwinkel;13.2508927;52.5625002;poi,hamlet
N160330614;Tiergarten;13.3572597;52.5097776;poi,suburb
N160332579;Hansaviertel;13.3418725;52.5191234;poi,hamlet
N161548665;Falkenhagener Feld;13.1668941;52.5524034;poi,suburb
N161557666;Haselhorst;13.2311560;52.5413233;poi,suburb
N161585770;Wilhelmsruh;13.3622059;52.5880115;poi,suburb
N161588149;Schulzendorf;13.2583801;52.6078024;poi,hamlet
N161603501;Buch;13.4999292;52.6366724;poi,suburb
N161618720;Altglienicke;13.5426461;52.4118382;poi,suburb
N161876290;Rosenthal;13.3755194;52.5983189;poi,suburb
N161879644;Niederschönhausen;13.4013970;52.5858062;poi,suburb
N162010487;Gropiusstadt;13.4661830;52.4249493;poi,suburb
N162012321;Mitte;13.4023757;52.5176896;poi,suburb
N162081850;Philharmonie;13.3686216;52.5102281;transport,busstop
N162435116;Mehringbrücke;13.3890164;52.4984140;transport,busstop
N163830590;Gesundbrunnen;13.3848460;52.5509201;poi,suburb
N163852973;Prenzlauer Berg;13.4285652;52.5398466;poi,suburb
N163861801;Französisch Buchholz;13.4281104;52.6105131;poi,suburb
N163871381;Wilhelmstadt;13.1914518;52.5139207;poi,suburb
N163886348;Britz;13.4423401;52.4483324;poi,suburb
N164030102;Schönow;13.2707131;52.4108270;poi,suburb
N165735068;Gosenberge;13.6953839;52.3829800;poi,peak
N165736690;Mörderberg;13.4611864;52.5847049;transport,busstop
N166966908;Postbank;13.4354310;52.5002019;money,bank
N167013475;Jockel;13.4389954;52.4916944;food,biergarten
N167048488;Nestwärme Kita;13.4333992;52.5015358;education,nursery
N169494133;Navarraplatz;13.4293059;52.6082424;transport,tramstop
N170903356;Chalet Suisse;13.2691890;52.4619020;food,restaurant
N171067396;Postbank Finanzcenter;13.3822676;52.5314717;money,bank
N171073634;Der Neue Weltempfänger;13.4006900;52.5365840;food,restaurant
N172836943;Real;13.3512701;52.5526665;shop,supermarket
N173985100;HAU 2 (Hebbel am Ufer);13.3862714;52.4990938;tourist,theatre
N174817813;U Yorckstraße;13.3706891;52.4929715;transport,subway
N174857525;An der Buche;13.2836530;52.6306838;transport,busstop
N175149811;Hainbuchenstraße;13.2740846;52.6340456;transport,busstop
N175681796;Maestral;13.3257329;52.5893726;food,restaurant
N175685776;Thai Restaurant;13.3329198;52.5971448;food,restaurant
N175685782;Märkische Bierstuben;13.3330486;52.5965582;food,pub
N175685784;Netto Marken-Discount;13.3335139;52.5958262;shop,supermarket
N175706216;sun;13.3319568;52.5987115;transport,fuel
N177484284;Calimero;13.3627545;52.5674603;food,restaurant
N79408448;Friedrich-Wolf-Straße;13.5752688;52.4242962;transport,tramstop
N79418658;Edeka;13.3085471;52.5724174;shop,supermarket
N79422426;Nahkauf;13.3124756;52.5716761;shop,supermarket
N79428988;NP;13.3169308;52.5664033;shop,supermarket
N79430189;Getränke Hoffmann;13.3217921;52.5650645;shop,alcohol
N79438509;Edeka;13.3211440;52.5704861;shop,supermarket
N79454844;Athena-Grill;13.3277706;52.4800056;food,restaurant
N79455376;Deutsche Post;13.3272400;52.4800186;amenity,postoffice
N79593591;Otisstraße/Quäkerstraße;13.3056817;52.5753443;transport,busstop
N79594504;Otisstraße/Wittestraße;13.3073332;52.5769229;transport,busstop
N79595616;Auguste-Viktoria-Allee/Quäkerstraße;13.3088580;52.5720694;transport,busstop
N79597771;Uranusweg;13.3170693;52.5666141;transport,busstop
N79599789;Eichborndamm/Antonienstraße;13.3115873;52.5715952;transport,busstop
N79603436;Diamant Apotheke;13.3287743;52.5633045;health,pharmacy
N79606682;Apotheke am Markt Reinickendorf;13.3170343;52.5668918;health,pharmacy
N79615774;Cinestar;13.2860048;52.5839192;tourist,cinema
N79624638;Barlach Apotheke;13.3213944;52.5701291;health,pharmacy
N79675952;Albert's;13.3288490;52.5638200;food,bar
N79684879;Marien-Apotheke;13.3206830;52.4851086;health,pharmacy
N79688159;Park-Apotheke;13.3289844;52.4815398;health,pharmacy
N79769672;Pizzaria Tamara;13.3098188;52.5701303;food,restaurant
N79808386;Block House;13.2707837;52.5096640;food,restaurant
N79808389;Die Wühlmäuse;13.2707514;52.5088651;tourist,theatre
N79836147;Ibis Hotel Berlin City West;13.3165059;52.4890701;accommodation,hotel
N81362508;Café & Reisebüro - Eishandwerk;13.2708507;52.5089075;food,cafe
N81362518;JOE'S Restaurant & Wirtshaus;13.2709108;52.5098741;food,restaurant
N81362602;Kranich-Apotheke;13.2716196;52.5104890;health,pharmacy
N81362605;Lindenwirtin;13.2716781;52.5106197;food,restaurant
N81462758;Berlin-Spandau;13.1955887;52.5348012;transport,station
N83502731;Jet;13.5500809;52.5519257;transport,fuel
N84644753;Abschnitt 53 Kreuzberg-Nord;13.3905699;52.5049589;amenity,police
N84644762;Hotel Angleterre;13.3910673;52.5047735;accommodation,hotel
N84644772;Ibis Budget;13.3845953;52.5048415;accommodation,hotel
N84644779;Suite Novotel Berlin City Potsdamer Platz;13.3833431;52.5045858;accommodation,hotel
N84644780;Ristorante Marinelli;13.3827465;52.5044686;food,restaurant
N84644791;Balzac Coffee;13.3770044;52.5082693;food,cafe
N84646591;Subway;13.3830284;52.5308636;food,fastfood
N84904956;Eichborneck;13.3134197;52.5712131;food,pub
N85897703;Adersleber Weg;13.5604679;52.5380642;transport,tramstop
N86001788;The Westin Grand Berlin;13.3886042;52.5158768;accommodation,hotel
N86001790;Subway;13.3899247;52.5158107;food,fastfood
N86001794;Bocca di Bacco;13.3889505;52.5151154;food,restaurant
N86001798;Restaurant Borchardt;13.3903882;52.5150034;food,restaurant
N86001799;Regent Berlin;13.3907432;52.5152925;accommodation,hotel
N86001800;Fischer's Fritz;13.3907724;52.5150373;food,restaurant
N86001813;Aigner;13.3909281;52.5146890;food,restaurant
N86001816;Möhring;13.3909914;52.5141056;food,restaurant
N86001825;Lutter & Wegner;13.3911782;52.5132123;food,restaurant
N86001826;Maredo;13.3912567;52.5126889;food,restaurant
N86001831;Hotel Gendarm;13.3914622;52.5115420;accommodation,hotel
N86001833;Malatesta;13.3913074;52.5124049;food,restaurant
N86001835;Mark Brandenburg;13.3919416;52.5120330;food,restaurant
N86001837;Fellini;13.3922763;52.5120539;food,restaurant
N86001840;Hilton Berlin;13.3925824;52.5120851;accommodation,hotel
N86001846;Shan's Bistro;13.3935532;52.5130816;food,restaurant
N86001863;Botschaft des Königreichs Marokko;13.3979038;52.5130621;poi,embassy
N86005430;Newton Bar;13.3912298;52.5129305;food,bar
N86029990;Salvador-Allende-Brücke;13.5938688;52.4480169;transport,busstop
N86030014;Salvador-Allende-Brücke;13.5936533;52.4481159;transport,busstop
N87018549;Platz der Vereinten Nationen;13.4334573;52.5232300;transport,tramstop
N87018550;Büschingstraße;13.4274974;52.5231174;transport,tramstop
N87036259;Balzac Coffee;13.3831456;52.5307598;food,cafe
N87036261;Nordlandapotheke;13.3841248;52.5306975;health,pharmacy
N87040343;Starbucks;13.3900182;52.5110724;food,cafe
N87040348;Einstein Kaffee;13.3894708;52.5113571;food,cafe
N87040391;Maximilian's;13.3891811;52.5113441;food,restaurant
N87040394;Izumi Sushi Bar;13.3887116;52.5112920;food,restaurant
N87040399;DKB;13.3887982;52.5110500;money,bank
N87040402;Friedrichstadt Apotheke;13.3868843;52.5117692;health,pharmacy
N87040412;Botschaft der Tschechischen Republik in Berlin;13.3843160;52.5114393;poi,embassy
N87040415;Commerzbank;13.3900196;52.5113556;money,bank
N89274635;Deutsche Bank;13.4158077;52.5232498;money,bank
N89274641;Escados;13.4118534;52.5242900;food,restaurant
N89274695;Las Olas;13.4115220;52.5243348;food,restaurant
N89274696;Braufactum;13.4109696;52.5235991;food,pub
N89274697;Panorama Apotheke;13.4096557;52.5218379;health,pharmacy
N89274703;Käse König;13.4092065;52.5214304;food,restaurant
N89274704;Commerzbank;13.4100262;52.5216534;money,bank
N89274833;Carambar;13.4122196;52.5203514;food,restaurant
N89274854;Linosa;13.4118538;52.5201827;food,restaurant
N89274884;Dunkin' Donuts;13.4114310;52.5200950;food,cafe
N89274887;Deutsche Post;13.4115537;52.5196982;amenity,postoffice
N89274888;Apotheke in den Rathauspassagen;13.4111159;52.5198340;health,pharmacy
